Frame,Sequential,Parallel,Distributive
3215,790,0,0
3216,790,0,0
3217,790,0,0
3218,790,0,0
3219,790,0,0
3220,790,0,0
3221,790,0,0
3222,790,0,0
3223,790,0,0
3224,790,0,0
3225,790,0,0
3226,790,0,0
3227,790,0,0
3228,790,0,0
3229,790,0,0
3230,790,0,0
3231,790,0,0
3232,790,0,0
3233,790,0,0
3234,790,0,0
3235,790,0,0
3236,790,0,0
3237,790,0,0
3238,790,0,0
3239,790,0,0
3240,790,0,0
3241,790,0,0
3242,790,0,0
3243,790,0,0
3244,790,0,0
3245,790,0,0
3246,790,0,0
3247,790,0,0
3248,790,0,0
3249,790,0,0
3250,790,0,0
3251,790,0,0
3252,790,0,0
3253,790,0,0
3254,790,0,0
3255,790,0,0
3256,790,0,0
3257,790,0,0
3258,790,0,0
3259,790,0,0
3260,790,0,0
3261,790,0,0
3262,790,0,0
3263,790,0,0
3264,790,0,0
3265,790,0,0
3266,790,0,0
3267,790,0,0
3268,790,0,0
3269,790,0,0
3270,790,0,0
3271,790,0,0
3272,790,0,0
3273,790,0,0
3274,790,0,0
3275,790,0,0
3276,790,0,0
3277,790,0,0
3278,790,0,0
3279,790,0,0
3280,790,0,0
3281,790,0,0
3282,790,0,0
3283,790,0,0
3284,790,0,0
3285,790,0,0
3286,790,0,0
3287,790,0,0
3288,790,0,0
3289,790,0,0
3290,790,0,0
3291,790,0,0
3292,790,0,0
3293,790,0,0
3294,790,0,0
3295,790,0,0
3296,790,0,0
3297,790,0,0
3298,790,0,0
3299,790,0,0
3300,790,0,0
3301,790,0,0
3302,790,0,0
3303,790,0,0
3304,790,0,0
3305,790,0,0
3306,790,0,0
3307,790,0,0
3308,790,0,0
3309,790,0,0
3310,790,0,0
3311,790,0,0
3312,790,0,0
3313,790,0,0
3314,790,0,0
3315,790,0,0
3316,790,0,0
3317,790,0,0
3318,790,0,0
3319,790,0,0
3320,790,0,0
3321,790,0,0
3322,790,0,0
3323,790,0,0
3324,790,0,0
3325,790,0,0
3326,790,0,0
3327,790,0,0
3328,790,0,0
3329,790,0,0
3330,790,0,0
3331,790,0,0
3332,790,0,0
3333,790,0,0
3334,790,0,0
3335,790,0,0
3336,790,0,0
3337,790,0,0
3338,790,0,0
3339,790,0,0
3340,790,0,0
3341,790,0,0
3342,790,0,0
3343,790,0,0
3344,790,0,0
3345,790,0,0
3346,790,0,0
3347,790,0,0
3348,790,0,0
3349,790,0,0
3350,790,0,0
3351,790,0,0
3352,790,0,0
3353,790,0,0
3354,790,0,0
3355,790,0,0
3356,790,0,0
3357,790,0,0
3358,790,0,0
3359,790,0,0
3360,790,0,0
3361,790,0,0
3362,790,0,0
3363,790,0,0
3364,790,0,0
3365,790,0,0
3366,790,0,0
3367,790,0,0
3368,790,0,0
3369,790,0,0
3370,790,0,0
3371,790,0,0
3372,790,0,0
3373,790,0,0
3374,790,0,0
3375,790,0,0
3376,790,0,0
3377,790,0,0
3378,790,0,0
3379,790,0,0
3380,790,0,0
3381,790,0,0
3382,790,0,0
3383,790,0,0
3384,790,0,0
3385,790,0,0
3386,790,0,0
3387,790,0,0
3388,790,0,0
3389,790,0,0
3390,790,0,0
3391,790,0,0
3392,790,0,0
3393,790,0,0
3394,790,0,0
3395,790,0,0
3396,790,0,0
3397,790,0,0
3398,790,0,0
3399,790,0,0
3400,790,0,0
3401,790,0,0
3402,790,0,0
3403,790,0,0
3404,790,0,0
3405,790,0,0
3406,790,0,0
3407,790,0,0
3408,790,0,0
3409,790,0,0
3410,790,0,0
3411,790,0,0
3412,790,0,0
3413,790,0,0
3414,790,0,0
3415,790,0,0
3416,790,0,0
3417,790,0,0
3418,790,0,0
3419,790,0,0
3420,790,0,0
3421,790,0,0
3422,790,0,0
3423,790,0,0
3424,790,0,0
3425,790,0,0
3426,790,0,0
3427,790,0,0
3428,790,0,0
3429,790,0,0
3430,790,0,0
3431,790,0,0
3432,790,0,0
3433,790,0,0
3434,790,0,0
3435,790,0,0
3436,790,0,0
3437,790,0,0
3438,790,0,0
3439,790,0,0
3440,790,0,0
3441,790,0,0
3442,790,0,0
3443,790,0,0
3444,790,0,0
3445,790,0,0
3446,790,0,0
3447,790,0,0
3448,790,0,0
3449,790,0,0
3450,790,0,0
3451,790,0,0
3452,790,0,0
3453,790,0,0
3454,790,0,0
3455,790,0,0
3456,790,0,0
3457,790,0,0
3458,790,0,0
3459,790,0,0
3460,790,0,0
3461,790,0,0
3462,790,0,0
3463,790,0,0
3464,790,0,0
3465,790,0,0
3466,790,0,0
3467,790,0,0
3468,790,0,0
3469,790,0,0
3470,790,0,0
3471,790,0,0
3472,790,0,0
3473,790,0,0
3474,790,0,0
3475,790,0,0
3476,790,0,0
3477,790,0,0
3478,790,0,0
3479,790,0,0
3480,790,0,0
3481,790,0,0
3482,790,0,0
3483,790,0,0
3484,790,0,0
3485,790,0,0
3486,790,0,0
3487,790,0,0
3488,790,0,0
3489,790,0,0
3490,790,0,0
3491,790,0,0
3492,790,0,0
3493,790,0,0
3494,790,0,0
3495,790,0,0
3496,790,0,0
3497,790,0,0
3498,790,0,0
3499,790,0,0
3500,790,0,0
3501,790,0,0
3502,790,0,0
3503,790,0,0
3504,790,0,0
3505,790,0,0
3506,790,0,0
3507,790,0,0
3508,790,0,0
3509,790,0,0
3510,790,0,0
3511,790,0,0
3512,790,0,0
3513,790,0,0
3514,790,0,0
3515,790,0,0
3516,790,0,0
3517,790,0,0
3518,790,0,0
3519,790,0,0
3520,790,0,0
3521,790,0,0
3522,790,0,0
3523,790,0,0
3524,790,0,0
3525,790,0,0
3526,790,0,0
3527,790,0,0
3528,790,0,0
3529,790,0,0
3530,790,0,0
3531,790,0,0
3532,790,0,0
3533,790,0,0
3534,790,0,0
3535,790,0,0
3536,790,0,0
3537,790,0,0
3538,790,0,0
3539,790,0,0
3540,790,0,0
3541,790,0,0
3542,790,0,0
3543,790,0,0
3544,790,0,0
3545,790,0,0
3546,790,0,0
3547,790,0,0
3548,790,0,0
3549,790,0,0
3550,790,0,0
3551,790,0,0
3552,790,0,0
3553,790,0,0
3554,790,0,0
3555,790,0,0
3556,790,0,0
3557,790,0,0
3558,790,0,0
3559,790,0,0
3560,790,0,0
3561,790,0,0
3562,790,0,0
3563,790,0,0
3564,790,0,0
3565,790,0,0
3566,790,0,0
3567,790,0,0
3568,790,0,0
3569,790,0,0
3570,790,0,0
3571,790,0,0
3572,790,0,0
3573,790,0,0
3574,790,0,0
3575,790,0,0
3576,790,0,0
3577,790,0,0
3578,790,0,0
3579,790,0,0
3580,790,0,0
3581,790,0,0
3582,790,0,0
3583,790,0,0
3584,790,0,0
3585,790,0,0
3586,790,0,0
3587,790,0,0
3588,790,0,0
3589,790,0,0
3590,790,0,0
3591,790,0,0
3592,790,0,0
3593,790,0,0
3594,790,0,0
3595,790,0,0
3596,790,0,0
3597,790,0,0
3598,790,0,0
3599,790,0,0
3600,790,0,0
3601,790,0,0
3602,790,0,0
3603,790,0,0
3604,790,0,0
3605,790,0,0
3606,790,0,0
3607,790,0,0
3608,790,0,0
3609,790,0,0
3610,790,0,0
3611,790,0,0
3612,790,0,0
3613,790,0,0
3614,790,0,0
3615,790,0,0
3616,790,0,0
3617,790,0,0
3618,790,0,0
3619,790,0,0
3620,790,0,0
3621,790,0,0
3622,790,0,0
3623,790,0,0
3624,790,0,0
3625,790,0,0
3626,790,0,0
3627,790,0,0
3628,790,0,0
3629,790,0,0
3630,790,0,0
3631,790,0,0
3632,790,0,0
3633,790,0,0
3634,790,0,0
3635,790,0,0
3636,790,0,0
3637,790,0,0
3638,790,0,0
3639,790,0,0
3640,790,0,0
3641,790,0,0
3642,790,0,0
3643,790,0,0
3644,790,0,0
3645,790,0,0
3646,790,0,0
3647,790,0,0
3648,790,0,0
3649,790,0,0
3650,790,0,0
3651,790,0,0
3652,790,0,0
3653,790,0,0
3654,790,0,0
3655,790,0,0
3656,790,0,0
3657,790,0,0
3658,790,0,0
3659,790,0,0
3660,790,0,0
3661,790,0,0
3662,790,0,0
3663,790,0,0
3664,790,0,0
3665,790,0,0
3666,790,0,0
3667,790,0,0
3668,790,0,0
3669,790,0,0
3670,790,0,0
3671,790,0,0
3672,790,0,0
3673,790,0,0
3674,790,0,0
3675,790,0,0
3676,790,0,0
3677,790,0,0
3678,790,0,0
3679,790,0,0
3680,790,0,0
3681,790,0,0
3682,790,0,0
3683,790,0,0
3684,790,0,0
3685,790,0,0
3686,790,0,0
3687,790,0,0
3688,790,0,0
3689,790,0,0
3690,790,0,0
3691,790,0,0
3692,790,0,0
3693,790,0,0
3694,790,0,0
3695,790,0,0
3696,790,0,0
3697,790,0,0
3698,790,0,0
3699,790,0,0
3700,790,0,0
3701,790,0,0
3702,790,0,0
3703,790,0,0
3704,790,0,0
3705,790,0,0
3706,790,0,0
3707,790,0,0
3708,790,0,0
3709,790,0,0
3710,790,0,0
3711,790,0,0
3712,790,0,0
3713,790,0,0
3714,790,0,0
3715,790,0,0
3716,790,0,0
3717,790,0,0
3718,790,0,0
3719,790,0,0
3720,790,0,0
3721,790,0,0
3722,790,0,0
3723,790,0,0
3724,790,0,0
3725,790,0,0
3726,790,0,0
3727,790,0,0
3728,790,0,0
3729,790,0,0
3730,790,0,0
3731,790,0,0
3732,790,0,0
3733,790,0,0
3734,790,0,0
3735,790,0,0
3736,790,0,0
3737,790,0,0
3738,790,0,0
3739,790,0,0
3740,790,0,0
3741,790,0,0
3742,790,0,0
3743,790,0,0
3744,790,0,0
3745,790,0,0
3746,790,0,0
3747,790,0,0
3748,790,0,0
3749,790,0,0
3750,790,0,0
3751,790,0,0
3752,790,0,0
3753,790,0,0
3754,790,0,0
3755,790,0,0
3756,790,0,0
3757,790,0,0
3758,790,0,0
3759,790,0,0
3760,790,0,0
3761,790,0,0
3762,790,0,0
3763,790,0,0
3764,790,0,0
3765,790,0,0
3766,790,0,0
3767,790,0,0
3768,790,0,0
3769,790,0,0
3770,790,0,0
3771,790,0,0
3772,790,0,0
3773,790,0,0
3774,790,0,0
3775,790,0,0
3776,790,0,0
3777,790,0,0
3778,790,0,0
3779,790,0,0
3780,790,0,0
3781,790,0,0
3782,790,0,0
3783,790,0,0
3784,790,0,0
3785,790,0,0
3786,790,0,0
3787,790,0,0
3788,790,0,0
3789,790,0,0
3790,790,0,0
3791,790,0,0
3792,790,0,0
3793,790,0,0
3794,790,0,0
3795,790,0,0
3796,790,0,0
3797,790,0,0
3798,790,0,0
3799,790,0,0
3800,790,0,0
3801,790,0,0
3802,790,0,0
3803,790,0,0
3804,790,0,0
3805,790,0,0
3806,790,0,0
3807,790,0,0
3808,790,0,0
3809,790,0,0
3810,790,0,0
3811,790,0,0
3812,790,0,0
3813,790,0,0
3814,790,0,0
3815,790,0,0
3816,790,0,0
3817,790,0,0
3818,790,0,0
3819,790,0,0
3820,790,0,0
3821,790,0,0
3822,790,0,0
3823,790,0,0
3824,790,0,0
3825,790,0,0
3826,790,0,0
3827,790,0,0
3828,790,0,0
3829,790,0,0
3830,790,0,0
3831,790,0,0
3832,790,0,0
3833,790,0,0
3834,790,0,0
3835,790,0,0
3836,790,0,0
3837,790,0,0
3838,790,0,0
3839,790,0,0
3840,790,0,0
3841,790,0,0
3842,790,0,0
3843,790,0,0
3844,790,0,0
3845,790,0,0
3846,790,0,0
3847,790,0,0
3848,790,0,0
3849,790,0,0
3850,790,0,0
3851,790,0,0
3852,790,0,0
3853,790,0,0
3854,790,0,0
3855,790,0,0
3856,790,0,0
3857,790,0,0
3858,790,0,0
3859,790,0,0
3860,790,0,0
3861,790,0,0
3862,790,0,0
3863,790,0,0
3864,790,0,0
3865,790,0,0
3866,790,0,0
3867,790,0,0
3868,790,0,0
3869,790,0,0
3870,790,0,0
3871,790,0,0
3872,790,0,0
3873,790,0,0
3874,790,0,0
3875,790,0,0
3876,790,0,0
3877,790,0,0
3878,790,0,0
3879,790,0,0
3880,790,0,0
3881,790,0,0
3882,790,0,0
3883,790,0,0
3884,790,0,0
3885,790,0,0
3886,790,0,0
3887,790,0,0
3888,790,0,0
3889,790,0,0
3890,790,0,0
3891,790,0,0
3892,790,0,0
3893,790,0,0
3894,790,0,0
3895,790,0,0
3896,790,0,0
3897,790,0,0
3898,790,0,0
3899,790,0,0
3900,790,0,0
3901,790,0,0
3902,790,0,0
3903,790,0,0
3904,790,0,0
3905,790,0,0
3906,790,0,0
3907,790,0,0
3908,790,0,0
3909,790,0,0
3910,790,0,0
3911,790,0,0
3912,790,0,0
3913,790,0,0
3914,790,0,0
3915,790,0,0
3916,790,0,0
3917,790,0,0
3918,790,0,0
3919,790,0,0
3920,790,0,0
3921,790,0,0
3922,790,0,0
3923,790,0,0
3924,790,0,0
3925,790,0,0
3926,790,0,0
3927,790,0,0
3928,790,0,0
3929,790,0,0
3930,790,0,0
3931,790,0,0
3932,790,0,0
3933,790,0,0
3934,790,0,0
3935,790,0,0
3936,790,0,0
3937,790,0,0
3938,790,0,0
3939,790,0,0
3940,790,0,0
3941,790,0,0
3942,790,0,0
3943,790,0,0
3944,790,0,0
3945,790,0,0
3946,790,0,0
3947,790,0,0
3948,790,0,0
3949,790,0,0
3950,790,0,0
3951,790,0,0
3952,790,0,0
3953,790,0,0
3954,790,0,0
3955,790,0,0
3956,790,0,0
3957,790,0,0
3958,790,0,0
3959,790,0,0
3960,790,0,0
3961,790,0,0
3962,790,0,0
3963,790,0,0
3964,790,0,0
3965,790,0,0
3966,790,0,0
3967,790,0,0
3968,790,0,0
3969,790,0,0
3970,790,0,0
3971,790,0,0
3972,790,0,0
3973,790,0,0
3974,790,0,0
3975,790,0,0
3976,790,0,0
3977,790,0,0
3978,790,0,0
3979,790,0,0
3980,790,0,0
3981,790,0,0
3982,790,0,0
3983,790,0,0
3984,790,0,0
3985,790,0,0
3986,790,0,0
3987,790,0,0
3988,790,0,0
3989,790,0,0
3990,790,0,0
3991,790,0,0
3992,790,0,0
3993,790,0,0
3994,790,0,0
3995,790,0,0
3996,790,0,0
3997,790,0,0
3998,790,0,0
3999,790,0,0
4000,790,0,0
4001,790,0,0
4002,790,0,0
4003,790,0,0
4004,790,0,0
4005,790,0,0
4006,790,0,0
4007,790,0,0
4008,790,0,0
4009,790,0,0
4010,790,0,0
4011,790,0,0
4012,790,0,0
4013,790,0,0
4014,790,0,0
4015,790,0,0
4016,790,0,0
4017,790,0,0
4018,790,0,0
4019,790,0,0
4020,790,0,0
4021,790,0,0
4022,790,0,0
4023,790,0,0
4024,790,0,0
4025,790,0,0
4026,790,0,0
4027,790,0,0
4028,790,0,0
4029,790,0,0
4030,790,0,0
4031,790,0,0
4032,790,0,0
4033,790,0,0
4034,790,0,0
4035,790,0,0
4036,790,0,0
4037,790,0,0
4038,790,0,0
4039,790,0,0
4040,790,0,0
4041,790,0,0
4042,790,0,0
4043,790,0,0
4044,790,0,0
4045,790,0,0
4046,790,0,0
4047,790,0,0
4048,790,0,0
4049,790,0,0
4050,790,0,0
4051,790,0,0
4052,790,0,0
4053,790,0,0
4054,790,0,0
4055,790,0,0
4056,790,0,0
4057,790,0,0
4058,790,0,0
4059,790,0,0
4060,790,0,0
4061,790,0,0
4062,790,0,0
4063,790,0,0
4064,790,0,0
4065,790,0,0
4066,790,0,0
4067,790,0,0
4068,790,0,0
4069,790,0,0
4070,790,0,0
4071,790,0,0
4072,790,0,0
4073,790,0,0
4074,790,0,0
4075,790,0,0
4076,790,0,0
4077,790,0,0
4078,790,0,0
4079,790,0,0
4080,790,0,0
4081,790,0,0
4082,790,0,0
4083,790,0,0
4084,790,0,0
4085,790,0,0
4086,790,0,0
4087,790,0,0
4088,790,0,0
4089,790,0,0
4090,790,0,0
4091,790,0,0
4092,790,0,0
4093,790,0,0
4094,790,0,0
4095,790,0,0
4096,790,0,0
4097,790,0,0
4098,790,0,0
4099,790,0,0
4100,790,0,0
4101,790,0,0
4102,790,0,0
4103,790,0,0
4104,790,0,0
4105,790,0,0
4106,790,0,0
4107,790,0,0
4108,790,0,0
4109,790,0,0
4110,790,0,0
4111,790,0,0
4112,790,0,0
4113,790,0,0
4114,790,0,0
4115,790,0,0
4116,790,0,0
4117,790,0,0
4118,790,0,0
4119,790,0,0
4120,790,0,0
4121,790,0,0
4122,790,0,0
4123,790,0,0
4124,790,0,0
4125,790,0,0
4126,790,0,0
4127,790,0,0
4128,790,0,0
4129,790,0,0
4130,790,0,0
4131,790,0,0
4132,790,0,0
4133,790,0,0
4134,790,0,0
4135,790,0,0
4136,790,0,0
4137,790,0,0
4138,790,0,0
4139,790,0,0
4140,790,0,0
4141,790,0,0
4142,790,0,0
4143,790,0,0
4144,790,0,0
4145,790,0,0
4146,790,0,0
4147,790,0,0
4148,790,0,0
4149,790,0,0
4150,790,0,0
4151,790,0,0
4152,790,0,0
4153,790,0,0
4154,790,0,0
4155,790,0,0
4156,790,0,0
4157,790,0,0
4158,790,0,0
4159,790,0,0
4160,790,0,0
4161,790,0,0
4162,790,0,0
4163,790,0,0
4164,790,0,0
4165,790,0,0
4166,790,0,0
4167,790,0,0
4168,790,0,0
4169,790,0,0
4170,790,0,0
4171,790,0,0
4172,790,0,0
4173,790,0,0
4174,790,0,0
4175,790,0,0
4176,790,0,0
4177,790,0,0
4178,790,0,0
4179,790,0,0
4180,790,0,0
4181,790,0,0
4182,790,0,0
4183,790,0,0
4184,790,0,0
4185,790,0,0
4186,790,0,0
4187,790,0,0
4188,790,0,0
4189,790,0,0
4190,790,0,0
4191,790,0,0
4192,790,0,0
4193,790,0,0
4194,790,0,0
4195,790,0,0
4196,790,0,0
4197,790,0,0
4198,790,0,0
4199,790,0,0
4200,790,0,0
4201,790,0,0
4202,790,0,0
4203,790,0,0
4204,790,0,0
4205,790,0,0
4206,790,0,0
4207,790,0,0
4208,790,0,0
4209,790,0,0
4210,790,0,0
4211,790,0,0
4212,790,0,0
4213,790,0,0
4214,790,0,0
4215,790,0,0
4216,790,0,0
4217,790,0,0
4218,790,0,0
4219,790,0,0
4220,790,0,0
4221,790,0,0
4222,790,0,0
4223,790,0,0
4224,790,0,0
4225,790,0,0
4226,790,0,0
4227,790,0,0
4228,790,0,0
4229,790,0,0
4230,790,0,0
4231,790,0,0
4232,790,0,0
4233,790,0,0
4234,790,0,0
4235,790,0,0
4236,790,0,0
4237,790,0,0
4238,790,0,0
4239,790,0,0
4240,790,0,0
4241,790,0,0
4242,790,0,0
4243,790,0,0
4244,790,0,0
4245,790,0,0
4246,790,0,0
4247,790,0,0
4248,790,0,0
4249,790,0,0
4250,790,0,0
4251,790,0,0
4252,790,0,0
4253,790,0,0
4254,790,0,0
4255,790,0,0
4256,790,0,0
4257,790,0,0
4258,790,0,0
4259,790,0,0
4260,790,0,0
4261,790,0,0
4262,790,0,0
4263,790,0,0
4264,790,0,0
4265,790,0,0
4266,790,0,0
4267,790,0,0
4268,790,0,0
4269,790,0,0
4270,790,0,0
4271,790,0,0
4272,790,0,0
4273,790,0,0
4274,790,0,0
4275,790,0,0
4276,790,0,0
4277,790,0,0
4278,790,0,0
4279,790,0,0
4280,790,0,0
4281,790,0,0
4282,790,0,0
4283,790,0,0
4284,790,0,0
4285,790,0,0
4286,790,0,0
4287,790,0,0
4288,790,0,0
4289,790,0,0
4290,790,0,0
4291,790,0,0
4292,790,0,0
4293,790,0,0
4294,790,0,0
4295,790,0,0
4296,790,0,0
4297,790,0,0
4298,790,0,0
4299,790,0,0
4300,790,0,0
4301,790,0,0
4302,790,0,0
4303,790,0,0
4304,790,0,0
4305,790,0,0
4306,790,0,0
4307,790,0,0
4308,790,0,0
4309,790,0,0
4310,790,0,0
4311,790,0,0
4312,790,0,0
4313,790,0,0
4314,790,0,0
4315,790,0,0
4316,790,0,0
4317,790,0,0
4318,790,0,0
4319,790,0,0
4320,790,0,0
4321,790,0,0
4322,790,0,0
4323,790,0,0
4324,790,0,0
4325,790,0,0
4326,790,0,0
4327,790,0,0
4328,790,0,0
4329,790,0,0
4330,790,0,0
4331,790,0,0
4332,790,0,0
4333,790,0,0
4334,790,0,0
4335,790,0,0
4336,790,0,0
4337,790,0,0
4338,790,0,0
4339,790,0,0
4340,790,0,0
4341,790,0,0
4342,790,0,0
4343,790,0,0
4344,790,0,0
4345,790,0,0
4346,790,0,0
4347,790,0,0
4348,790,0,0
4349,790,0,0
4350,790,0,0
4351,790,0,0
4352,790,0,0
4353,790,0,0
4354,790,0,0
4355,790,0,0
4356,790,0,0
4357,790,0,0
4358,790,0,0
4359,790,0,0
4360,790,0,0
4361,790,0,0
4362,790,0,0
4363,790,0,0
4364,790,0,0
4365,790,0,0
4366,790,0,0
4367,790,0,0
4368,790,0,0
4369,790,0,0
4370,790,0,0
4371,790,0,0
4372,790,0,0
4373,790,0,0
4374,790,0,0
4375,790,0,0
4376,790,0,0
4377,790,0,0
4378,790,0,0
4379,790,0,0
4380,790,0,0
4381,790,0,0
4382,790,0,0
4383,790,0,0
4384,790,0,0
4385,790,0,0
4386,790,0,0
4387,790,0,0
4388,790,0,0
4389,790,0,0
4390,790,0,0
4391,790,0,0
4392,790,0,0
4393,790,0,0
4394,790,0,0
4395,790,0,0
4396,790,0,0
4397,790,0,0
4398,790,0,0
4399,790,0,0
4400,790,0,0
4401,790,0,0
4402,790,0,0
4403,790,0,0
4404,790,0,0
4405,790,0,0
4406,790,0,0
4407,790,0,0
4408,790,0,0
4409,790,0,0
4410,790,0,0
4411,790,0,0
4412,790,0,0
4413,790,0,0
4414,790,0,0
4415,790,0,0
4416,790,0,0
4417,790,0,0
4418,790,0,0
4419,790,0,0
4420,790,0,0
4421,790,0,0
4422,790,0,0
4423,790,0,0
4424,790,0,0
4425,790,0,0
4426,790,0,0
4427,790,0,0
4428,790,0,0
4429,790,0,0
4430,790,0,0
4431,790,0,0
4432,790,0,0
4433,790,0,0
4434,790,0,0
4435,790,0,0
4436,790,0,0
4437,790,0,0
4438,790,0,0
4439,790,0,0
4440,790,0,0
4441,790,0,0
4442,790,0,0
4443,790,0,0
4444,790,0,0
4445,790,0,0
4446,790,0,0
4447,790,0,0
4448,790,0,0
4449,790,0,0
4450,790,0,0
4451,790,0,0
4452,790,0,0
4453,790,0,0
4454,790,0,0
4455,790,0,0
4456,790,0,0
4457,790,0,0
4458,790,0,0
4459,790,0,0
4460,790,0,0
4461,790,0,0
4462,790,0,0
4463,790,0,0
4464,790,0,0
4465,790,0,0
4466,790,0,0
4467,790,0,0
4468,790,0,0
4469,790,0,0
4470,790,0,0
4471,790,0,0
4472,790,0,0
4473,790,0,0
4474,790,0,0
4475,790,0,0
4476,790,0,0
4477,790,0,0
4478,790,0,0
4479,790,0,0
4480,790,0,0
4481,790,0,0
4482,790,0,0
4483,790,0,0
4484,790,0,0
4485,790,0,0
4486,790,0,0
4487,790,0,0
4488,790,0,0
4489,790,0,0
4490,790,0,0
4491,790,0,0
4492,790,0,0
4493,790,0,0
4494,790,0,0
4495,790,0,0
4496,790,0,0
4497,790,0,0
4498,790,0,0
4499,790,0,0
4500,790,0,0
4501,790,0,0
4502,790,0,0
4503,790,0,0
4504,790,0,0
4505,790,0,0
4506,790,0,0
4507,790,0,0
4508,790,0,0
4509,790,0,0
4510,790,0,0
4511,790,0,0
4512,790,0,0
4513,790,0,0
4514,790,0,0
4515,790,0,0
4516,790,0,0
4517,790,0,0
4518,790,0,0
4519,790,0,0
4520,790,0,0
4521,790,0,0
4522,790,0,0
4523,790,0,0
4524,790,0,0
4525,790,0,0
4526,790,0,0
4527,790,0,0
4528,790,0,0
4529,790,0,0
4530,790,0,0
4531,790,0,0
4532,790,0,0
4533,790,0,0
4534,790,0,0
4535,790,0,0
4536,790,0,0
4537,790,0,0
4538,790,0,0
4539,790,0,0
4540,790,0,0
4541,790,0,0
4542,790,0,0
4543,790,0,0
4544,790,0,0
4545,790,0,0
4546,790,0,0
4547,790,0,0
4548,790,0,0
4549,790,0,0
4550,790,0,0
4551,790,0,0
4552,790,0,0
4553,790,0,0
4554,790,0,0
4555,790,0,0
4556,790,0,0
4557,790,0,0
4558,790,0,0
4559,790,0,0
4560,790,0,0
4561,790,0,0
4562,790,0,0
4563,790,0,0
4564,790,0,0
4565,790,0,0
4566,790,0,0
4567,790,0,0
4568,790,0,0
4569,790,0,0
4570,790,0,0
4571,790,0,0
4572,790,0,0
4573,790,0,0
4574,790,0,0
4575,790,0,0
4576,790,0,0
4577,790,0,0
4578,790,0,0
4579,790,0,0
4580,790,0,0
4581,790,0,0
4582,790,0,0
4583,790,0,0
4584,790,0,0
4585,790,0,0
4586,790,0,0
4587,790,0,0
4588,790,0,0
4589,790,0,0
4590,790,0,0
4591,790,0,0
4592,790,0,0
4593,790,0,0
4594,790,0,0
4595,790,0,0
4596,790,0,0
4597,790,0,0
4598,790,0,0
4599,790,0,0
4600,790,0,0
4601,790,0,0
4602,790,0,0
4603,790,0,0
4604,790,0,0
4605,790,0,0
4606,790,0,0
4607,790,0,0
4608,790,0,0
4609,790,0,0
4610,790,0,0
4611,790,0,0
4612,790,0,0
4613,790,0,0
4614,790,0,0
4615,790,0,0
4616,790,0,0
4617,790,0,0
4618,790,0,0
4619,790,0,0
4620,790,0,0
4621,790,0,0
4622,790,0,0
4623,790,0,0
4624,790,0,0
4625,790,0,0
4626,790,0,0
4627,790,0,0
4628,790,0,0
4629,790,0,0
4630,790,0,0
4631,790,0,0
4632,790,0,0
4633,790,0,0
4634,790,0,0
4635,790,0,0
4636,790,0,0
4637,790,0,0
4638,790,0,0
4639,790,0,0
4640,790,0,0
4641,790,0,0
4642,790,0,0
4643,790,0,0
4644,790,0,0
4645,790,0,0
4646,790,0,0
4647,790,0,0
4648,790,0,0
4649,790,0,0
4650,790,0,0
4651,790,0,0
4652,790,0,0
4653,790,0,0
4654,790,0,0
4655,790,0,0
4656,790,0,0
4657,790,0,0
4658,790,0,0
4659,790,0,0
4660,790,0,0
4661,790,0,0
4662,790,0,0
4663,790,0,0
4664,790,0,0
4665,790,0,0
4666,790,0,0
4667,790,0,0
4668,790,0,0
4669,790,0,0
4670,790,0,0
4671,790,0,0
4672,790,0,0
4673,790,0,0
4674,790,0,0
4675,790,0,0
4676,790,0,0
4677,790,0,0
4678,790,0,0
4679,790,0,0
4680,790,0,0
4681,790,0,0
4682,790,0,0
4683,790,0,0
4684,790,0,0
4685,790,0,0
4686,790,0,0
4687,790,0,0
4688,790,0,0
4689,790,0,0
4690,790,0,0
4691,790,0,0
4692,790,0,0
4693,790,0,0
4694,790,0,0
4695,790,0,0
4696,790,0,0
4697,790,0,0
4698,790,0,0
4699,790,0,0
4700,790,0,0
4701,790,0,0
4702,790,0,0
4703,790,0,0
4704,790,0,0
4705,790,0,0
4706,790,0,0
4707,790,0,0
4708,790,0,0
4709,790,0,0
4710,790,0,0
4711,790,0,0
4712,790,0,0
4713,790,0,0
4714,790,0,0
4715,790,0,0
4716,790,0,0
4717,790,0,0
4718,790,0,0
4719,790,0,0
4720,790,0,0
4721,790,0,0
4722,790,0,0
4723,790,0,0
4724,790,0,0
4725,790,0,0
4726,790,0,0
4727,790,0,0
4728,790,0,0
4729,790,0,0
4730,790,0,0
4731,790,0,0
4732,790,0,0
4733,790,0,0
4734,790,0,0
4735,790,0,0
4736,790,0,0
4737,790,0,0
4738,790,0,0
4739,790,0,0
4740,790,0,0
4741,790,0,0
4742,790,0,0
4743,790,0,0
4744,790,0,0
4745,790,0,0
4746,790,0,0
4747,790,0,0
4748,790,0,0
4749,790,0,0
4750,790,0,0
4751,790,0,0
4752,790,0,0
4753,790,0,0
4754,790,0,0
4755,790,0,0
4756,790,0,0
4757,790,0,0
4758,790,0,0
4759,790,0,0
4760,790,0,0
4761,790,0,0
4762,790,0,0
4763,790,0,0
4764,790,0,0
4765,790,0,0
4766,790,0,0
4767,790,0,0
